filename,project,anchor_sentence
[대외비] 데이터 흐름 명세서_T-113.txt,아이언루프,- 모듈 통합: 2026-04-01 ~ 2026-04-26
[대외비] 데이터 흐름 명세서_T-124.txt,펄스쉴드,튜닝 결과 요약: 신뢰도 감쇠율: 0.37로 설정 후 오탐 비율이 감소; 스코어 임계치: 55점 구간에서 보수 모드 전환 비율이 안정화됨; 가중치 분배: 핵심 지표 54% / 보조 지표 35% 비율이 안정적; 윈도우 길이: 5프레임으로 조정 시 지연-정확도 균형이 개선됨; 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함
[대외비] 데이터 흐름 명세서_T-124.txt,펄스쉴드,"리스크: 주요 리스크는 입력 품질 저하, 예외 경로 누락, 통합 지연으로 분류한다. 리스크 완화는 단계별 게이트와 롤백 절차로 구성한다."
[대외비] 데이터 흐름 명세서_T-124.txt,펄스쉴드,"범위: 임무 스케줄러, 상태 추적 서브시스템, 보안 제어 노드, 통신 게이트웨이을(를) 핵심 구성으로 정의한다."
[대외비] 데이터 흐름 명세서_T-124.txt,펄스쉴드,"성능 지표: 평균 지연 95ms, 정확도 98%, 신호대잡음비 20dB, 처리량 110Mbps, 전력 93W, 동작 온도 상한 63C를 목표로 한다."
[대외비] 데이터 흐름 명세서_T-124.txt,펄스쉴드,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[대외비] 데이터 흐름 명세서_T-124.txt,펄스쉴드,일정 계획:
[대외비] 데이터 흐름 명세서_T-124.txt,펄스쉴드,- 현장 재현: 2026-03-06 ~ 2026-06-02
[대외비] 데이터 흐름 명세서_T-124.txt,펄스쉴드,- 설계 검토: 2026-05-12 ~ 2026-09-06
[대외비] 데이터 흐름 명세서_T-124.txt,펄스쉴드,- 통합 시험: 2026-03-31 ~ 2026-06-26
[대외비] 데이터 흐름 명세서_T-124.txt,펄스쉴드,- 인수 검증: 2026-03-18 ~ 2026-05-01
[대외비] 데이터 흐름 명세서_T-138.txt,블랙레이븐,튜닝 결과 요약: 스코어 임계치: 50점 구간에서 보수 모드 전환 비율이 안정화됨; 윈도우 길이: 11프레임으로 조정 시 지연-정확도 균형이 개선됨; 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함; 신뢰도 감쇠율: 0.27로 설정 후 오탐 비율이 감소; 가중치 분배: 핵심 지표 55% / 보조 지표 41% 비율이 안정적
[대외비] 데이터 흐름 명세서_T-138.txt,블랙레이븐,"리스크: 리스크 완화는 단계별 게이트와 롤백 절차로 구성한다. 주요 리스크는 입력 품질 저하, 예외 경로 누락, 통합 지연으로 분류한다."
[대외비] 데이터 흐름 명세서_T-138.txt,블랙레이븐,"성능 지표: 평균 지연 71ms, 정확도 90%, 신호대잡음비 35dB, 처리량 171Mbps, 전력 43W, 동작 온도 상한 75C를 목표로 한다."
[대외비] 데이터 흐름 명세서_T-138.txt,블랙레이븐,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[대외비] 데이터 흐름 명세서_T-138.txt,블랙레이븐,[입력] -> [정규화] -> [품질게이트] -> [추론] -> [출력]
[대외비] 데이터 흐름 명세서_T-138.txt,블랙레이븐,일정 계획:
[대외비] 데이터 흐름 명세서_T-138.txt,블랙레이븐,- 통합 시험: 2026-05-19 ~ 2026-07-20
[대외비] 데이터 흐름 명세서_T-138.txt,블랙레이븐,- 설계 검토: 2026-03-02 ~ 2026-05-29
[대외비] 데이터 흐름 명세서_T-138.txt,블랙레이븐,- 설계 검토: 2026-10-22 ~ 2027-02-21
[대외비] 데이터 흐름 명세서_T-138.txt,블랙레이븐,- 통합 시험: 2026-08-14 ~ 2026-10-30
[대외비] 데이터 흐름 명세서_T-170.txt,스펙트럼윈드,튜닝 결과 요약: 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함; 스코어 임계치: 55점 구간에서 보수 모드 전환 비율이 안정화됨; 윈도우 길이: 9프레임으로 조정 시 지연-정확도 균형이 개선됨; 가중치 분배: 핵심 지표 51% / 보조 지표 47% 비율이 안정적; 신뢰도 감쇠율: 0.31로 설정 후 오탐 비율이 감소
[대외비] 데이터 흐름 명세서_T-170.txt,스펙트럼윈드,"리스크: 리스크 완화는 단계별 게이트와 롤백 절차로 구성한다. 모듈 경계에서의 책임 분리를 명확히 하고, 실패 전파를 차단한다."
[대외비] 데이터 흐름 명세서_T-170.txt,스펙트럼윈드,"성능 지표: 평균 지연 119ms, 정확도 86%, 신호대잡음비 36dB, 처리량 19Mbps, 전력 82W, 동작 온도 상한 70C를 목표로 한다."
[대외비] 데이터 흐름 명세서_T-170.txt,스펙트럼윈드,"범위: 통신 게이트웨이, 장치 자가진단 블록, 임무 스케줄러, 센서 집계 계층을(를) 핵심 구성으로 정의한다."
[대외비] 데이터 흐름 명세서_T-170.txt,스펙트럼윈드,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[대외비] 데이터 흐름 명세서_T-170.txt,스펙트럼윈드,일정 계획:
[대외비] 데이터 흐름 명세서_T-170.txt,스펙트럼윈드,- 요건 수집: 2026-04-17 ~ 2026-07-14
[대외비] 데이터 흐름 명세서_T-170.txt,스펙트럼윈드,- 요건 수집: 2026-08-11 ~ 2026-09-17
[대외비] 데이터 흐름 명세서_T-170.txt,스펙트럼윈드,- 요건 수집: 2026-03-18 ~ 2026-06-19
[대외비] 데이터 흐름 명세서_T-170.txt,스펙트럼윈드,- 통합 시험: 2026-03-18 ~ 2026-06-08
[대외비] 데이터 흐름 명세서_T-181.txt,하이게이트,튜닝 결과 요약: 가중치 분배: 핵심 지표 51% / 보조 지표 39% 비율이 안정적; 스코어 임계치: 65점 구간에서 보수 모드 전환 비율이 안정화됨; 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함; 신뢰도 감쇠율: 0.17로 설정 후 오탐 비율이 감소; 윈도우 길이: 10프레임으로 조정 시 지연-정확도 균형이 개선됨
[대외비] 데이터 흐름 명세서_T-181.txt,하이게이트,"리스크: 주요 리스크는 입력 품질 저하, 예외 경로 누락, 통합 지연으로 분류한다. 리스크 완화는 단계별 게이트와 롤백 절차로 구성한다."
[대외비] 데이터 흐름 명세서_T-181.txt,하이게이트,"범위: 통신 게이트웨이, 의사결정 코어, 임무 스케줄러, 보안 제어 노드을(를) 핵심 구성으로 정의한다."
[대외비] 데이터 흐름 명세서_T-181.txt,하이게이트,"성능 지표: 평균 지연 157ms, 정확도 89%, 신호대잡음비 45dB, 처리량 157Mbps, 전력 106W, 동작 온도 상한 39C를 목표로 한다."
[대외비] 데이터 흐름 명세서_T-181.txt,하이게이트,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[대외비] 데이터 흐름 명세서_T-181.txt,하이게이트,일정 계획:
[대외비] 데이터 흐름 명세서_T-181.txt,하이게이트,- 요건 수집: 2026-09-16 ~ 2026-12-29
[대외비] 데이터 흐름 명세서_T-181.txt,하이게이트,- 현장 재현: 2026-09-11 ~ 2027-01-28
[대외비] 데이터 흐름 명세서_T-181.txt,하이게이트,- 통합 시험: 2026-10-01 ~ 2027-01-21
[대외비] 데이터 흐름 명세서_T-181.txt,하이게이트,- 요건 수집: 2026-04-13 ~ 2026-06-10
[대외비] 데이터 흐름 명세서_T-186.txt,블랙레이븐,튜닝 결과 요약: 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함; 윈도우 길이: 23프레임으로 조정 시 지연-정확도 균형이 개선됨; 신뢰도 감쇠율: 0.30로 설정 후 오탐 비율이 감소; 가중치 분배: 핵심 지표 70% / 보조 지표 45% 비율이 안정적; 스코어 임계치: 44점 구간에서 보수 모드 전환 비율이 안정화됨
[대외비] 데이터 흐름 명세서_T-186.txt,블랙레이븐,"리스크: 주요 리스크는 입력 품질 저하, 예외 경로 누락, 통합 지연으로 분류한다. 리스크 완화는 단계별 게이트와 롤백 절차로 구성한다."
[대외비] 데이터 흐름 명세서_T-186.txt,블랙레이븐,"범위: 장치 자가진단 블록, 통신 게이트웨이, 보안 제어 노드, 상태 추적 서브시스템을(를) 핵심 구성으로 정의한다."
[대외비] 데이터 흐름 명세서_T-186.txt,블랙레이븐,"성능 지표: 평균 지연 10ms, 정확도 94%, 신호대잡음비 39dB, 처리량 48Mbps, 전력 115W, 동작 온도 상한 59C를 목표로 한다."
[대외비] 데이터 흐름 명세서_T-186.txt,블랙레이븐,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[대외비] 데이터 흐름 명세서_T-186.txt,블랙레이븐,[입력] -> [정규화] -> [품질게이트] -> [추론] -> [출력]
[대외비] 데이터 흐름 명세서_T-186.txt,블랙레이븐,일정 계획:
[대외비] 데이터 흐름 명세서_T-186.txt,블랙레이븐,- 요건 수집: 2026-07-25 ~ 2026-10-15
[대외비] 데이터 흐름 명세서_T-186.txt,블랙레이븐,- 통합 시험: 2026-06-27 ~ 2026-11-01
[대외비] 데이터 흐름 명세서_T-186.txt,블랙레이븐,- 모듈 통합: 2026-08-08 ~ 2026-10-03
[대외비] 모델 검증 보고서_T-052.txt,펄스쉴드,튜닝 결과 요약: 윈도우 길이: 11프레임으로 조정 시 지연-정확도 균형이 개선됨; 가중치 분배: 핵심 지표 66% / 보조 지표 30% 비율이 안정적; 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함; 신뢰도 감쇠율: 0.18로 설정 후 오탐 비율이 감소; 스코어 임계치: 64점 구간에서 보수 모드 전환 비율이 안정화됨
[대외비] 모델 검증 보고서_T-052.txt,펄스쉴드,"리스크: 리스크 완화는 단계별 게이트와 롤백 절차로 구성한다. 모듈 경계에서의 책임 분리를 명확히 하고, 실패 전파를 차단한다."
[대외비] 모델 검증 보고서_T-052.txt,펄스쉴드,"범위: 상태 추적 서브시스템, 의사결정 코어, 보안 제어 노드, 통신 게이트웨이을(를) 핵심 구성으로 정의한다."
[대외비] 모델 검증 보고서_T-052.txt,펄스쉴드,"성능 지표: 평균 지연 121ms, 정확도 93%, 신호대잡음비 43dB, 처리량 54Mbps, 전력 111W, 동작 온도 상한 63C를 목표로 한다."
[대외비] 모델 검증 보고서_T-052.txt,펄스쉴드,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[대외비] 모델 검증 보고서_T-052.txt,펄스쉴드,일정 계획:
[대외비] 모델 검증 보고서_T-052.txt,펄스쉴드,- 모듈 통합: 2026-04-06 ~ 2026-07-20
[대외비] 모델 검증 보고서_T-052.txt,펄스쉴드,- 현장 재현: 2026-07-15 ~ 2026-08-29
[대외비] 모델 검증 보고서_T-052.txt,펄스쉴드,- 현장 재현: 2026-07-02 ~ 2026-08-19
[대외비] 모델 검증 보고서_T-052.txt,펄스쉴드,- 요건 수집: 2026-05-19 ~ 2026-09-26
[대외비] 모델 검증 보고서_T-078.txt,하이게이트,튜닝 결과 요약: 가중치 분배: 핵심 지표 50% / 보조 지표 43% 비율이 안정적; 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함; 신뢰도 감쇠율: 0.19로 설정 후 오탐 비율이 감소; 스코어 임계치: 68점 구간에서 보수 모드 전환 비율이 안정화됨; 윈도우 길이: 14프레임으로 조정 시 지연-정확도 균형이 개선됨
[대외비] 모델 검증 보고서_T-078.txt,하이게이트,"리스크: 리스크 완화는 단계별 게이트와 롤백 절차로 구성한다. 주요 리스크는 입력 품질 저하, 예외 경로 누락, 통합 지연으로 분류한다."
[대외비] 모델 검증 보고서_T-078.txt,하이게이트,"범위: 임무 스케줄러, 통신 게이트웨이, 데이터 정합성 검사기, 보안 제어 노드을(를) 핵심 구성으로 정의한다."
[대외비] 모델 검증 보고서_T-078.txt,하이게이트,"성능 지표: 평균 지연 62ms, 정확도 98%, 신호대잡음비 43dB, 처리량 98Mbps, 전력 114W, 동작 온도 상한 65C를 목표로 한다."
[대외비] 모델 검증 보고서_T-078.txt,하이게이트,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[대외비] 모델 검증 보고서_T-078.txt,하이게이트,일정 계획:
[대외비] 모델 검증 보고서_T-078.txt,하이게이트,- 통합 시험: 2026-06-16 ~ 2026-10-10
[대외비] 모델 검증 보고서_T-078.txt,하이게이트,- 인수 검증: 2026-05-03 ~ 2026-07-11
[대외비] 모델 검증 보고서_T-078.txt,하이게이트,- 설계 검토: 2026-03-14 ~ 2026-04-29
[대외비] 모델 검증 보고서_T-078.txt,하이게이트,- 요건 수집: 2026-07-01 ~ 2026-11-09
[대외비] 모델 검증 보고서_T-125.txt,스펙트럼윈드,튜닝 결과 요약: 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함; 윈도우 길이: 9프레임으로 조정 시 지연-정확도 균형이 개선됨; 가중치 분배: 핵심 지표 66% / 보조 지표 37% 비율이 안정적; 스코어 임계치: 83점 구간에서 보수 모드 전환 비율이 안정화됨; 신뢰도 감쇠율: 0.24로 설정 후 오탐 비율이 감소
[대외비] 모델 검증 보고서_T-125.txt,스펙트럼윈드,"리스크: 모듈 경계에서의 책임 분리를 명확히 하고, 실패 전파를 차단한다. 리스크 완화는 단계별 게이트와 롤백 절차로 구성한다."
[대외비] 모델 검증 보고서_T-125.txt,스펙트럼윈드,"성능 지표: 평균 지연 146ms, 정확도 95%, 신호대잡음비 40dB, 처리량 109Mbps, 전력 50W, 동작 온도 상한 49C를 목표로 한다."
[대외비] 모델 검증 보고서_T-125.txt,스펙트럼윈드,"범위: 통신 게이트웨이, 상태 추적 서브시스템, 장치 자가진단 블록, 센서 집계 계층을(를) 핵심 구성으로 정의한다."
[대외비] 모델 검증 보고서_T-125.txt,스펙트럼윈드,"통제: 인터페이스 변경은 승인 기록을 요구하며, 로그는 무결성 검증 후 보관한다."
[대외비] 모델 검증 보고서_T-125.txt,스펙트럼윈드,일정 계획:
[대외비] 모델 검증 보고서_T-125.txt,스펙트럼윈드,- 현장 재현: 2026-04-06 ~ 2026-07-25
[대외비] 모델 검증 보고서_T-125.txt,스펙트럼윈드,- 설계 검토: 2026-07-22 ~ 2026-09-24
[대외비] 모델 검증 보고서_T-125.txt,스펙트럼윈드,- 통합 시험: 2026-06-21 ~ 2026-07-24
[대외비] 모델 검증 보고서_T-125.txt,스펙트럼윈드,- 현장 재현: 2026-09-30 ~ 2026-12-06
[대외비] 모델 검증 보고서_T-148.txt,블랙레이븐,튜닝 결과 요약: 파라미터 조정은 가상 시뮬레이션 환경에서만 수행되며 실환경 적용과 무관함; 윈도우 길이: 17프레임으로 조정 시 지연-정확도 균형이 개선됨; 가중치 분배: 핵심 지표 60% / 보조 지표 36% 비율이 안정적; 스코어 임계치: 65점 구간에서 보수 모드 전환 비율이 안정화됨; 신뢰도 감쇠율: 0.21로 설정 후 오탐 비율이 감소
[대외비] 모델 검증 보고서_T-148.txt,블랙레이븐,"리스크: 주요 리스크는 입력 품질 저하, 예외 경로 누락, 통합 지연으로 분류한다. 리스크 완화는 단계별 게이트와 롤백 절차로 구성한다."
